iteration,requests_count,nodes_count,time_limit,dfs_backtrack,dfs_normal,ratio
17319,4,13,11,4,4,1.0
17320,12,8,21,12,12,1.0
17321,24,14,22,18,18,1.0
17322,12,10,11,9,8,1.125
17323,3,14,20,3,3,1.0
17324,23,11,25,21,20,1.05
17325,9,4,26,9,9,1.0
17326,19,14,20,14,13,1.0769230769230769
17327,7,12,16,7,7,1.0
17328,5,12,19,5,5,1.0
17329,21,7,15,14,13,1.0769230769230769
17330,25,6,21,18,17,1.0588235294117647
17331,23,8,23,19,19,1.0
17332,2,5,20,2,2,1.0
17333,18,5,17,13,11,1.1818181818181819
17334,18,13,11,9,9,1.0
17335,15,9,11,10,9,1.1111111111111112
17336,19,3,19,17,16,1.0625
17337,9,8,23,9,9,1.0
17338,13,14,14,9,9,1.0
17339,24,13,12,12,11,1.0909090909090908
17340,10,15,17,10,10,1.0
17341,23,3,25,22,21,1.0476190476190477
17342,14,15,10,7,6,1.1666666666666667
17343,16,2,25,16,16,1.0
17344,24,9,25,22,21,1.0476190476190477
17345,15,15,11,8,8,1.0
17346,8,12,17,8,8,1.0
17347,2,7,16,2,2,1.0
17348,26,12,20,17,15,1.1333333333333333
17349,4,9,24,4,4,1.0
17350,19,12,15,13,12,1.0833333333333333
17351,9,14,23,9,9,1.0
17352,9,14,13,8,8,1.0
17353,7,7,12,7,6,1.1666666666666667
17354,14,15,14,11,11,1.0
17355,13,4,26,13,13,1.0
17356,23,6,18,16,16,1.0
17357,2,3,23,2,2,1.0
17358,3,2,11,3,3,1.0
17359,4,8,18,4,4,1.0
17360,2,10,20,2,2,1.0
17361,22,8,15,15,14,1.0714285714285714
17362,15,4,11,11,10,1.1
17363,1,8,11,1,1,1.0
17364,13,7,26,13,13,1.0
17365,20,8,19,15,15,1.0
17366,14,2,24,14,14,1.0
17367,11,15,10,7,6,1.1666666666666667
17368,11,11,16,11,11,1.0
17369,7,7,19,7,7,1.0
17370,18,11,15,12,11,1.0909090909090908
17371,5,9,19,5,5,1.0
17372,15,8,17,13,11,1.1818181818181819
17373,23,15,13,12,11,1.0909090909090908
17374,6,8,15,6,6,1.0
17375,3,9,12,3,3,1.0
17376,8,10,22,8,8,1.0
17377,3,15,11,3,3,1.0
17378,21,10,21,17,15,1.1333333333333333
17379,3,5,10,3,3,1.0
17380,20,14,14,12,11,1.0909090909090908
17381,12,8,17,12,10,1.2
17382,12,15,20,12,12,1.0
17383,6,6,12,6,6,1.0
17384,8,11,11,7,7,1.0
17385,17,10,12,10,9,1.1111111111111112
17386,16,11,22,15,13,1.1538461538461537
17387,21,13,11,11,11,1.0
17388,9,13,24,9,9,1.0
17389,22,15,19,15,14,1.0714285714285714
17390,4,5,17,4,4,1.0
17391,23,5,18,17,17,1.0
17392,22,5,17,17,16,1.0625
17393,11,4,25,11,11,1.0
17394,10,15,26,10,10,1.0
17395,24,8,14,14,14,1.0
17396,1,8,10,1,1,1.0
17397,20,4,19,15,14,1.0714285714285714
17398,8,10,25,8,8,1.0
17399,17,7,15,12,12,1.0
17400,15,11,10,9,9,1.0
17401,24,7,15,14,12,1.1666666666666667
17402,12,5,11,9,9,1.0
17403,21,4,11,10,9,1.1111111111111112
17404,9,9,20,9,9,1.0
17405,14,14,10,9,7,1.2857142857142858
17406,10,9,14,10,9,1.1111111111111112
17407,22,8,13,13,12,1.0833333333333333
17408,10,9,10,8,6,1.3333333333333333
17409,10,11,14,9,9,1.0
17410,24,12,13,13,12,1.0833333333333333
17411,26,2,17,16,15,1.0666666666666667
17412,14,2,23,14,14,1.0
17413,13,7,26,13,13,1.0
17414,24,8,17,16,15,1.0666666666666667
17415,3,5,25,3,3,1.0
17416,26,9,12,12,12,1.0
17417,25,11,20,17,16,1.0625
17418,26,11,21,19,17,1.1176470588235294
17419,13,10,18,13,12,1.0833333333333333
17420,16,4,14,13,12,1.0833333333333333
17421,12,4,21,12,12,1.0
17422,18,6,16,14,13,1.0769230769230769
17423,26,12,13,12,11,1.0909090909090908
17424,14,10,24,14,14,1.0
17425,6,3,17,6,6,1.0
17426,20,2,20,19,18,1.0555555555555556
17427,22,10,17,14,14,1.0
17428,1,11,21,1,1,1.0
17429,22,6,20,16,16,1.0
17430,4,8,11,4,4,1.0
17431,11,5,14,11,10,1.1
17432,7,14,15,7,7,1.0
17433,5,11,18,5,5,1.0
17434,26,9,18,18,17,1.0588235294117647
17435,2,7,22,2,2,1.0
17436,8,9,23,8,8,1.0
17437,5,10,17,5,5,1.0
17438,22,7,15,15,14,1.0714285714285714
17439,13,10,25,13,13,1.0
17440,19,2,17,14,12,1.1666666666666667
17441,26,14,13,13,11,1.1818181818181819
17442,17,14,24,15,15,1.0
17443,22,14,12,11,10,1.1
17444,8,15,24,8,8,1.0
17445,21,9,14,14,13,1.0769230769230769
17446,8,3,13,8,8,1.0
17447,9,15,23,9,9,1.0
17448,9,8,19,9,9,1.0
17449,20,15,25,17,16,1.0625
17450,11,10,15,11,10,1.1
17451,20,5,22,19,19,1.0
17452,10,4,25,10,10,1.0
17453,21,14,16,13,11,1.1818181818181819
17454,15,6,25,15,15,1.0
17455,5,13,22,5,5,1.0
17456,21,8,16,15,14,1.0714285714285714
17457,18,3,20,16,15,1.0666666666666667
17458,24,9,17,16,15,1.0666666666666667
17459,4,12,22,4,4,1.0
17460,14,9,10,9,9,1.0
17461,3,12,18,3,3,1.0
17462,20,12,23,17,16,1.0625
17463,25,3,20,18,16,1.125
17464,19,8,20,18,16,1.125
17465,3,13,11,3,3,1.0
17466,5,4,22,5,5,1.0
17467,22,5,18,16,15,1.0666666666666667
17468,15,2,24,15,15,1.0
17469,9,8,24,9,9,1.0
17470,8,14,13,8,7,1.1428571428571428
17471,21,6,10,10,10,1.0
17472,15,11,21,15,13,1.1538461538461537
17473,18,4,26,18,18,1.0
17474,21,13,26,19,18,1.0555555555555556
17475,13,4,11,10,10,1.0
17476,4,11,17,4,4,1.0
17477,17,2,22,17,15,1.1333333333333333
17478,17,5,20,16,15,1.0666666666666667
17479,8,3,18,8,8,1.0
17480,17,13,23,17,16,1.0625
17481,24,11,19,18,17,1.0588235294117647
17482,12,9,10,10,10,1.0
17483,26,8,13,13,13,1.0
17484,25,6,26,19,18,1.0555555555555556
17485,12,7,16,12,11,1.0909090909090908
17486,6,15,11,6,6,1.0
17487,23,12,21,17,16,1.0625
17488,18,12,25,18,17,1.0588235294117647
17489,20,14,26,19,19,1.0
17490,6,8,21,6,6,1.0
17491,8,8,25,8,8,1.0
17492,10,8,26,10,10,1.0
17493,20,14,21,18,16,1.125
17494,4,6,22,4,4,1.0
17495,26,12,12,12,11,1.0909090909090908
17496,14,2,13,11,11,1.0
17497,5,3,11,5,5,1.0
17498,17,12,17,13,13,1.0
17499,9,14,23,9,9,1.0
17500,5,11,26,5,5,1.0
17501,10,8,25,10,10,1.0
17502,16,15,17,11,11,1.0
17503,1,12,23,1,1,1.0
17504,18,14,10,9,9,1.0
17505,19,15,25,16,14,1.1428571428571428
17506,10,4,22,10,10,1.0
17507,22,7,11,11,11,1.0
17508,24,5,21,21,20,1.05
17509,11,8,21,11,11,1.0
17510,8,2,16,8,8,1.0
17511,22,9,26,21,19,1.105263157894737
17512,10,14,13,8,7,1.1428571428571428
17513,17,13,13,10,9,1.1111111111111112
17514,6,15,13,6,6,1.0
17515,9,15,10,6,5,1.2
17516,7,11,12,6,6,1.0
17517,21,5,24,19,19,1.0
17518,15,2,23,15,14,1.0714285714285714
17519,17,2,20,15,14,1.0714285714285714
17520,16,9,14,13,12,1.0833333333333333
17521,15,8,20,13,13,1.0
17522,4,5,14,4,4,1.0
17523,21,8,25,20,19,1.0526315789473684
17524,9,5,26,9,9,1.0
17525,15,10,14,10,9,1.1111111111111112
17526,8,14,11,7,7,1.0
17527,21,10,20,18,17,1.0588235294117647
17528,13,8,16,12,12,1.0
17529,18,5,22,15,15,1.0
17530,24,7,22,21,21,1.0
17531,6,7,15,6,6,1.0
17532,2,11,21,2,2,1.0
17533,11,10,13,11,10,1.1
17534,20,10,13,13,13,1.0
17535,9,9,19,9,9,1.0
17536,12,11,13,11,11,1.0
17537,16,14,22,16,15,1.0666666666666667
17538,4,11,16,4,4,1.0
17539,9,4,15,9,9,1.0
17540,22,7,19,17,17,1.0
17541,24,5,15,15,14,1.0714285714285714
17542,6,5,19,6,6,1.0
17543,17,3,21,16,14,1.1428571428571428
17544,20,6,10,10,9,1.1111111111111112
17545,7,3,18,7,7,1.0
17546,18,14,19,15,15,1.0
17547,5,10,13,5,5,1.0
17548,17,13,20,15,14,1.0714285714285714
17549,5,9,10,5,5,1.0
17550,5,3,22,5,5,1.0
17551,10,14,26,10,10,1.0
17552,7,4,20,7,7,1.0
17553,9,10,22,9,9,1.0
17554,13,7,14,11,11,1.0
17555,9,2,11,9,9,1.0
17556,21,3,17,15,15,1.0
17557,22,3,12,11,11,1.0
17558,23,13,25,20,18,1.1111111111111112
17559,19,13,24,19,18,1.0555555555555556
17560,22,9,14,13,12,1.0833333333333333
17561,3,14,10,3,3,1.0
17562,6,4,20,6,6,1.0
17563,21,5,23,17,15,1.1333333333333333
17564,5,5,21,5,5,1.0
17565,4,14,19,4,4,1.0
17566,17,8,14,13,12,1.0833333333333333
17567,23,3,24,20,20,1.0
17568,4,15,13,4,4,1.0
17569,9,7,13,9,9,1.0
17570,26,11,16,14,14,1.0
17571,9,12,20,9,9,1.0
17572,19,2,25,19,18,1.0555555555555556
17573,13,12,24,13,13,1.0
17574,19,8,10,10,10,1.0
17575,6,9,22,6,6,1.0
17576,26,8,21,20,19,1.0526315789473684
17577,11,11,14,11,11,1.0
17578,4,4,14,4,4,1.0
17579,2,14,11,2,2,1.0
17580,8,3,20,8,8,1.0
17581,25,11,17,16,14,1.1428571428571428
17582,26,15,21,18,18,1.0
17583,10,7,18,10,10,1.0
17584,15,15,25,14,14,1.0
17585,5,9,25,5,5,1.0
17586,4,11,18,4,4,1.0
17587,9,2,18,9,9,1.0
17588,23,3,25,21,20,1.05
17589,20,12,26,20,20,1.0
17590,20,5,13,13,13,1.0
17591,25,4,19,19,19,1.0
17592,22,5,22,18,18,1.0
17593,16,5,11,11,11,1.0
17594,7,7,14,7,7,1.0
17595,14,15,23,14,12,1.1666666666666667
17596,20,15,26,20,17,1.1764705882352942
17597,21,6,13,13,12,1.0833333333333333
17598,10,11,25,10,10,1.0
17599,14,11,24,14,14,1.0
17600,17,10,25,17,17,1.0
17601,2,12,15,2,2,1.0
17602,6,9,19,6,6,1.0
17603,9,2,22,9,9,1.0
17604,24,8,17,17,16,1.0625
17605,26,15,16,16,13,1.2307692307692308
17606,2,5,17,2,2,1.0
17607,12,11,11,8,8,1.0
17608,3,10,10,3,3,1.0
17609,25,5,26,22,21,1.0476190476190477
17610,15,14,13,10,10,1.0
17611,6,12,20,6,6,1.0
17612,24,12,12,12,12,1.0
17613,23,6,24,20,20,1.0
17614,2,3,18,2,2,1.0
17615,9,7,23,9,9,1.0
17616,18,7,24,18,18,1.0
17617,10,11,20,10,10,1.0
17618,8,4,22,8,8,1.0
17619,9,12,15,9,8,1.125
17620,13,11,25,13,13,1.0
17621,23,13,13,12,10,1.2
17622,8,6,16,8,8,1.0
17623,18,8,26,18,18,1.0
17624,10,3,14,10,10,1.0
17625,7,5,18,7,7,1.0
17626,6,6,12,6,6,1.0
17627,1,14,12,1,1,1.0
17628,3,15,11,3,3,1.0
17629,3,9,13,3,3,1.0
17630,16,5,25,16,16,1.0
17631,19,10,25,18,18,1.0
17632,9,9,18,9,9,1.0
17633,19,6,13,13,12,1.0833333333333333
17634,12,6,21,12,12,1.0
17635,15,12,11,9,8,1.125
17636,26,5,20,19,18,1.0555555555555556
17637,20,13,20,16,15,1.0666666666666667
17638,16,7,12,12,11,1.0909090909090908
17639,4,4,25,4,4,1.0
17640,12,8,12,9,9,1.0
17641,21,10,25,19,18,1.0555555555555556
17642,8,13,17,8,8,1.0
17643,7,5,25,7,7,1.0
17644,17,15,15,13,12,1.0833333333333333
17645,26,15,26,21,19,1.105263157894737
17646,23,3,12,12,11,1.0909090909090908
17647,22,6,18,17,15,1.1333333333333333
17648,18,2,22,17,16,1.0625
17649,25,11,13,13,11,1.1818181818181819
17650,22,7,19,17,17,1.0
17651,18,8,20,16,16,1.0
17652,14,14,24,14,14,1.0
17653,8,10,25,8,8,1.0
17654,11,11,12,10,9,1.1111111111111112
17655,2,8,13,2,2,1.0
17656,2,13,14,2,2,1.0
17657,8,13,19,8,8,1.0
17658,20,5,12,11,10,1.1
17659,19,13,21,17,16,1.0625
17660,6,10,17,6,6,1.0
17661,3,7,25,3,3,1.0
17662,18,13,24,17,15,1.1333333333333333
17663,12,7,18,12,12,1.0
17664,8,6,18,8,8,1.0
17665,12,9,22,12,12,1.0
17666,17,3,13,13,13,1.0
17667,16,13,18,14,12,1.1666666666666667
17668,21,10,23,17,17,1.0
17669,23,3,13,13,12,1.0833333333333333
17670,21,10,11,11,11,1.0
17671,1,2,21,1,1,1.0
17672,10,7,11,9,9,1.0
17673,4,13,14,4,4,1.0
17674,16,4,22,16,16,1.0
17675,19,2,14,14,13,1.0769230769230769
17676,14,13,20,12,11,1.0909090909090908
17677,23,3,26,22,22,1.0
17678,20,12,12,10,9,1.1111111111111112
17679,2,10,26,2,2,1.0
17680,18,15,10,9,8,1.125
17681,25,2,18,17,16,1.0625
17682,1,3,20,1,1,1.0
17683,2,8,11,2,2,1.0
17684,11,7,13,10,9,1.1111111111111112
17685,15,7,23,15,15,1.0
17686,4,7,15,4,4,1.0
17687,18,6,21,18,16,1.125
17688,3,3,12,3,3,1.0
17689,14,3,21,14,14,1.0
17690,12,7,16,12,11,1.0909090909090908
17691,14,8,26,14,14,1.0
17692,6,2,21,6,6,1.0
17693,12,12,13,11,9,1.2222222222222223
17694,6,4,26,6,6,1.0
17695,17,7,11,11,11,1.0
17696,22,5,17,17,16,1.0625
17697,16,11,16,13,13,1.0
17698,7,10,16,7,7,1.0
17699,2,5,24,2,2,1.0
17700,24,10,21,18,17,1.0588235294117647
17701,9,5,23,9,9,1.0
17702,7,8,19,7,7,1.0
17703,15,13,10,9,6,1.5
17704,19,9,14,13,12,1.0833333333333333
17705,14,5,10,10,10,1.0
17706,19,13,14,12,11,1.0909090909090908
17707,4,11,26,4,4,1.0
17708,5,10,14,5,5,1.0
17709,11,9,25,11,11,1.0
17710,17,6,26,17,17,1.0
17711,1,11,12,1,1,1.0
17712,23,12,15,14,13,1.0769230769230769
17713,6,6,23,6,6,1.0
17714,2,5,16,2,2,1.0
17715,6,3,23,6,6,1.0
17716,20,15,22,15,13,1.1538461538461537
17717,5,12,13,5,5,1.0
17718,25,3,24,20,19,1.0526315789473684
17719,19,6,16,14,13,1.0769230769230769
17720,8,13,24,8,8,1.0
17721,11,10,12,10,8,1.25
17722,18,4,24,18,17,1.0588235294117647
17723,6,4,18,6,6,1.0
17724,17,6,12,10,10,1.0
17725,3,2,26,3,3,1.0
17726,20,13,20,17,17,1.0
17727,20,4,15,15,14,1.0714285714285714
17728,12,12,25,12,12,1.0
17729,17,10,19,15,14,1.0714285714285714
17730,5,15,24,5,5,1.0
17731,23,11,14,13,12,1.0833333333333333
17732,21,9,17,14,14,1.0
17733,24,15,11,11,10,1.1
17734,24,8,22,18,18,1.0
17735,16,6,23,16,15,1.0666666666666667
17736,17,3,25,17,17,1.0
17737,16,13,10,9,8,1.125
17738,3,5,23,3,3,1.0
17739,2,6,10,2,2,1.0
17740,25,13,14,14,13,1.0769230769230769
17741,16,6,21,16,16,1.0
17742,10,15,21,10,10,1.0
17743,3,7,19,3,3,1.0
17744,23,15,25,19,19,1.0
17745,19,5,18,13,11,1.1818181818181819
17746,5,14,26,5,5,1.0
17747,24,12,10,10,9,1.1111111111111112
17748,22,11,19,17,16,1.0625
17749,13,12,19,12,11,1.0909090909090908
17750,22,6,23,19,18,1.0555555555555556
17751,25,15,10,10,9,1.1111111111111112
17752,25,2,25,23,21,1.0952380952380953
17753,18,13,13,12,11,1.0909090909090908
17754,18,7,26,18,18,1.0
17755,11,13,20,11,11,1.0
17756,2,10,22,2,2,1.0
17757,8,13,26,8,8,1.0
17758,9,15,24,9,9,1.0
17759,25,10,14,14,13,1.0769230769230769
17760,24,14,17,16,14,1.1428571428571428
17761,18,10,24,18,18,1.0
17762,6,10,26,6,6,1.0
17763,14,7,22,14,14,1.0
17764,3,13,21,3,3,1.0
17765,1,12,22,1,1,1.0
17766,10,5,13,10,9,1.1111111111111112
17767,14,4,12,10,10,1.0
17768,21,7,14,14,13,1.0769230769230769
17769,19,5,23,17,16,1.0625
17770,3,7,10,3,3,1.0
17771,18,5,26,18,18,1.0
17772,23,10,25,21,20,1.05
17773,14,13,23,14,13,1.0769230769230769
17774,24,12,25,19,18,1.0555555555555556
17775,22,3,14,14,12,1.1666666666666667
17776,23,5,22,19,19,1.0
17777,8,13,20,8,8,1.0
17778,24,14,25,18,17,1.0588235294117647
17779,25,3,14,14,14,1.0
17780,14,11,20,13,13,1.0
17781,18,12,15,12,10,1.2
17782,8,9,22,8,8,1.0
17783,11,14,17,11,11,1.0
17784,11,7,26,11,11,1.0
17785,21,8,24,20,19,1.0526315789473684
17786,10,4,16,10,10,1.0
17787,20,2,26,19,18,1.0555555555555556
17788,17,5,15,13,11,1.1818181818181819
17789,25,5,21,19,18,1.0555555555555556
17790,15,8,11,10,9,1.1111111111111112
17791,23,3,26,19,18,1.0555555555555556
17792,1,13,22,1,1,1.0
17793,24,7,26,20,17,1.1764705882352942
17794,23,9,19,17,15,1.1333333333333333
17795,2,2,16,2,2,1.0
17796,23,14,13,13,11,1.1818181818181819
17797,10,3,11,10,10,1.0
17798,17,3,14,13,12,1.0833333333333333
17799,2,5,18,2,2,1.0
17800,11,11,22,11,11,1.0
17801,1,7,26,1,1,1.0
17802,9,9,20,9,9,1.0
17803,18,15,25,18,17,1.0588235294117647
17804,6,6,22,6,6,1.0
17805,5,14,17,5,5,1.0
17806,19,14,15,12,11,1.0909090909090908
17807,4,6,26,4,4,1.0
17808,5,15,25,5,5,1.0
17809,8,5,17,8,8,1.0
17810,21,15,15,13,12,1.0833333333333333
17811,23,12,12,12,11,1.0909090909090908
17812,20,12,18,17,16,1.0625
17813,17,11,26,17,17,1.0
17814,7,14,12,7,7,1.0
17815,19,7,11,11,11,1.0
17816,22,5,11,11,11,1.0
17817,20,5,16,15,14,1.0714285714285714
17818,11,10,23,11,11,1.0
17819,7,15,18,7,7,1.0
17820,15,13,22,15,14,1.0714285714285714
17821,13,15,18,12,12,1.0
17822,17,7,16,14,13,1.0769230769230769
17823,10,5,13,9,9,1.0
17824,7,14,22,7,7,1.0
17825,25,4,13,13,12,1.0833333333333333
17826,15,5,22,15,15,1.0
17827,2,14,17,2,2,1.0
17828,11,10,17,11,9,1.2222222222222223
17829,15,10,23,15,13,1.1538461538461537
17830,11,5,10,9,8,1.125
17831,19,9,21,16,15,1.0666666666666667
17832,11,8,20,11,11,1.0
17833,22,15,15,12,11,1.0909090909090908
17834,7,12,12,7,7,1.0
17835,6,6,20,6,6,1.0
17836,25,11,16,14,13,1.0769230769230769
17837,9,13,24,9,9,1.0
17838,10,13,20,10,10,1.0
17839,2,3,19,2,2,1.0
17840,7,15,25,7,7,1.0
17841,26,14,15,15,14,1.0714285714285714
17842,5,8,14,5,5,1.0
17843,23,4,20,18,17,1.0588235294117647
17844,3,14,18,3,3,1.0
17845,19,8,12,11,10,1.1
17846,16,4,13,11,11,1.0
17847,25,12,19,19,18,1.0555555555555556
17848,17,8,22,17,16,1.0625
17849,6,2,25,6,6,1.0
17850,5,4,26,5,5,1.0
17851,18,4,10,10,8,1.25
17852,4,6,15,4,4,1.0
17853,19,8,16,15,15,1.0
17854,4,6,18,4,4,1.0
17855,18,14,26,18,16,1.125
17856,19,3,10,10,9,1.1111111111111112
17857,14,6,19,14,13,1.0769230769230769
17858,25,3,12,12,12,1.0
17859,21,7,10,10,10,1.0
17860,14,5,15,12,11,1.0909090909090908
17861,18,11,17,14,13,1.0769230769230769
17862,14,11,10,8,7,1.1428571428571428
17863,6,15,24,6,6,1.0
17864,20,6,13,11,11,1.0
17865,13,13,23,13,13,1.0
17866,10,4,24,10,10,1.0
17867,16,2,13,13,13,1.0
17868,23,7,23,19,19,1.0
17869,7,14,17,7,7,1.0
17870,1,11,21,1,1,1.0
17871,2,6,10,2,2,1.0
17872,2,12,12,2,2,1.0
17873,18,4,20,15,14,1.0714285714285714
17874,10,2,14,10,9,1.1111111111111112
17875,21,10,15,14,14,1.0
17876,13,15,25,13,13,1.0
17877,14,14,17,11,10,1.1
17878,16,7,24,16,16,1.0
17879,5,5,11,5,5,1.0
17880,21,13,23,17,16,1.0625
17881,17,11,23,16,15,1.0666666666666667
17882,22,6,14,14,14,1.0
17883,15,12,25,15,15,1.0
17884,11,15,25,11,11,1.0
17885,4,4,10,4,4,1.0
17886,25,10,15,15,13,1.1538461538461537
17887,5,11,13,5,5,1.0
17888,23,7,23,20,17,1.1764705882352942
17889,2,12,15,2,2,1.0
17890,10,11,19,10,10,1.0
17891,22,5,26,20,19,1.0526315789473684
17892,22,8,16,16,15,1.0666666666666667
17893,25,10,13,13,13,1.0
17894,6,10,19,6,6,1.0
17895,25,12,20,17,16,1.0625
17896,26,3,22,21,19,1.105263157894737
17897,7,6,25,7,7,1.0
17898,13,10,17,11,11,1.0
17899,21,7,25,20,20,1.0
17900,3,6,11,3,3,1.0
17901,11,11,19,11,11,1.0
17902,3,6,23,3,3,1.0
17903,4,2,14,4,4,1.0
17904,26,5,22,21,20,1.05
17905,13,9,19,13,13,1.0
17906,15,12,20,14,13,1.0769230769230769
17907,4,10,16,4,4,1.0
17908,10,15,17,10,9,1.1111111111111112
17909,19,10,22,18,16,1.125
17910,2,7,23,2,2,1.0
17911,21,6,25,21,21,1.0
17912,1,11,19,1,1,1.0
17913,22,9,15,13,11,1.1818181818181819
17914,11,2,11,10,9,1.1111111111111112
17915,15,10,10,10,8,1.25
17916,22,12,24,19,18,1.0555555555555556
17917,2,5,18,2,2,1.0
17918,13,14,19,12,10,1.2
17919,12,8,22,12,12,1.0
17920,17,4,14,13,12,1.0833333333333333
17921,16,10,14,12,10,1.2
17922,19,2,16,14,14,1.0
17923,23,15,17,14,13,1.0769230769230769
17924,25,4,13,11,10,1.1
17925,9,4,10,8,7,1.1428571428571428
17926,2,13,22,2,2,1.0
17927,3,11,26,3,3,1.0
17928,4,6,11,4,4,1.0
17929,22,14,16,14,11,1.2727272727272727
17930,10,3,26,10,10,1.0
17931,6,2,13,6,6,1.0
17932,8,9,14,8,8,1.0
17933,13,5,21,13,13,1.0
17934,7,7,15,7,7,1.0
17935,4,13,20,4,4,1.0
17936,13,9,20,13,13,1.0
17937,12,8,20,12,12,1.0
17938,23,6,14,14,14,1.0
17939,11,2,10,9,8,1.125
17940,14,2,21,14,14,1.0
17941,14,6,19,14,14,1.0
17942,5,12,14,5,5,1.0
17943,9,5,13,9,8,1.125
17944,15,2,22,15,15,1.0
17945,9,5,22,9,9,1.0
17946,26,9,17,17,16,1.0625
17947,16,2,17,14,14,1.0
17948,1,13,18,1,1,1.0
17949,14,11,15,12,12,1.0
17950,1,6,10,1,1,1.0
17951,10,4,23,10,10,1.0
17952,1,10,18,1,1,1.0
17953,14,13,22,14,12,1.1666666666666667
17954,10,7,10,7,6,1.1666666666666667
17955,7,5,21,7,7,1.0
17956,17,7,20,16,15,1.0666666666666667
17957,8,2,14,8,8,1.0
17958,2,15,22,2,2,1.0
17959,6,13,24,6,6,1.0
17960,17,8,11,11,10,1.1
17961,8,4,21,8,8,1.0
17962,2,7,21,2,2,1.0
17963,22,5,12,12,11,1.0909090909090908
17964,25,7,16,16,14,1.1428571428571428
17965,15,13,11,8,7,1.1428571428571428
17966,15,2,25,15,15,1.0
17967,15,9,26,15,15,1.0
17968,20,12,17,16,14,1.1428571428571428
17969,10,15,10,8,7,1.1428571428571428
17970,17,7,13,13,12,1.0833333333333333
17971,15,6,21,12,12,1.0
17972,24,5,21,19,17,1.1176470588235294
17973,6,15,17,6,6,1.0
17974,8,15,16,8,8,1.0
17975,20,14,19,16,15,1.0666666666666667
17976,11,2,18,11,11,1.0
17977,7,8,18,7,7,1.0
17978,11,15,18,11,10,1.1
17979,10,5,24,10,10,1.0
17980,6,2,18,6,6,1.0
17981,5,15,19,5,5,1.0
17982,21,6,16,16,15,1.0666666666666667
17983,3,6,13,3,3,1.0
17984,23,15,21,17,15,1.1333333333333333
17985,26,5,13,13,13,1.0
17986,22,15,24,19,17,1.1176470588235294
17987,25,9,15,15,13,1.1538461538461537
17988,10,15,14,10,10,1.0
17989,20,7,19,16,16,1.0
17990,15,2,10,10,9,1.1111111111111112
17991,18,8,10,10,10,1.0
17992,23,4,20,20,18,1.1111111111111112
17993,1,8,12,1,1,1.0
17994,17,8,13,13,11,1.1818181818181819
17995,7,15,21,7,7,1.0
17996,1,11,10,1,1,1.0
17997,3,2,24,3,3,1.0
17998,17,4,16,15,13,1.1538461538461537
17999,13,8,13,11,10,1.1
18000,17,9,15,13,13,1.0
18001,7,14,26,7,7,1.0
18002,24,6,20,19,17,1.1176470588235294
18003,22,11,20,18,16,1.125
18004,21,5,12,11,11,1.0
18005,15,13,15,11,10,1.1
18006,19,5,25,19,18,1.0555555555555556
18007,22,11,10,10,8,1.25
18008,5,9,24,5,5,1.0
18009,1,12,24,1,1,1.0
18010,24,3,20,20,19,1.0526315789473684
18011,11,8,22,11,11,1.0
18012,19,5,10,10,10,1.0
18013,23,15,10,9,8,1.125
18014,18,5,16,14,14,1.0
18015,10,7,15,10,10,1.0
18016,1,4,18,1,1,1.0
18017,11,5,25,11,11,1.0
18018,25,5,17,17,15,1.1333333333333333
18019,4,12,15,4,4,1.0
18020,10,13,10,7,6,1.1666666666666667
18021,25,7,26,22,19,1.1578947368421053
18022,25,5,25,22,22,1.0
18023,16,6,25,16,14,1.1428571428571428
18024,23,2,21,19,16,1.1875
18025,6,8,22,6,6,1.0
18026,20,10,22,17,14,1.2142857142857142
18027,4,9,13,4,4,1.0
18028,19,15,14,12,9,1.3333333333333333
18029,22,5,23,20,19,1.0526315789473684
18030,6,6,19,6,6,1.0
18031,21,9,24,20,19,1.0526315789473684
18032,2,13,17,2,2,1.0
18033,5,5,24,5,5,1.0
18034,14,14,20,13,11,1.1818181818181819
18035,5,14,12,5,5,1.0
18036,23,15,21,18,17,1.0588235294117647
18037,9,3,12,9,9,1.0
18038,17,4,23,17,17,1.0
18039,26,3,12,12,12,1.0
18040,22,6,15,15,15,1.0
18041,8,9,15,8,8,1.0
18042,21,13,22,18,17,1.0588235294117647
18043,20,8,17,14,13,1.0769230769230769
18044,10,6,17,10,10,1.0
18045,1,4,12,1,1,1.0
18046,15,3,26,15,15,1.0
18047,16,5,11,10,9,1.1111111111111112
18048,21,9,16,15,14,1.0714285714285714
18049,10,6,24,10,10,1.0
18050,23,2,18,15,14,1.0714285714285714
18051,15,12,21,14,13,1.0769230769230769
18052,15,9,10,9,8,1.125
18053,7,6,21,7,7,1.0
18054,20,6,20,18,18,1.0
18055,6,2,23,6,6,1.0
18056,8,11,16,8,8,1.0
18057,22,9,24,20,19,1.0526315789473684
18058,15,15,18,13,12,1.0833333333333333
18059,23,10,11,11,11,1.0
18060,2,15,12,2,2,1.0
18061,1,10,15,1,1,1.0
18062,21,13,15,14,12,1.1666666666666667
18063,18,9,12,11,11,1.0
18064,24,3,11,11,10,1.1
18065,7,7,10,6,6,1.0
18066,25,2,24,20,19,1.0526315789473684
18067,17,11,14,11,10,1.1
18068,19,9,11,11,10,1.1
18069,17,14,20,15,13,1.1538461538461537
18070,16,4,11,9,8,1.125
18071,3,11,26,3,3,1.0
